assembly_fullID_updated	Tip_ID	assembly_fullID_updated_kegg	assembly_fullID_updated_OG	Tip_ID_v2	FINAL_Tip_ID	DanaKegg
yHMPu5000035686_Cyberlindnera_saturnus_SPADES	Cyberlindnera_saturnus_CBS254	yHMPu5000035686_Cyberlindnera_saturnus_SPADES	yHMPu5000035686_Cyberlindnera_saturnus_SPADES	Cyberlindnera_saturnus	Cyberlindnera_saturnus	yHMPu5000035686_Cyberlindnera_saturnus_SPADES
yHMPu5000035687_cyberlindnera_suaveolens_160613	Cyberlindnera_suaveolens_CBS255	yHMPu5000035687_cyberlindnera_suaveolens_160613	yHMPu5000035687_cyberlindnera_suaveolens_160613	Cyberlindnera_suaveolens	Cyberlindnera_suaveolens	yHMPu5000035687_cyberlindnera_suaveolens_160613
yHMPu5000035688_Cyberlindnera_xylosilytica_SPADES	Cyberlindnera_xylosilytica_CBS13984	yHMPu5000035688_Cyberlindnera_xylosilytica_SPADES	yHMPu5000035688_Cyberlindnera_xylosilytica_SPADES	Cyberlindnera_xylosilytica	Cyberlindnera_xylosilytica	yHMPu5000035688_Cyberlindnera_xylosilytica_SPADES
yHMPu5000035689_candida_mycetangii_160613	Cyberlindnera_mycetangii_CBS8675	yHMPu5000035689_candida_mycetangii_160613	yHMPu5000035689_candida_mycetangii_160613	Cyberlindnera_mycetangii	Cyberlindnera_mycetangii	yHMPu5000035689_candida_mycetangii_160613
yHMPu5000035690_candida_vartiovaarae_160613	Candida_vartiovaarae_CBS4289	yHMPu5000035690_candida_vartiovaarae_160613	yHMPu5000035690_candida_vartiovaarae_160613	Candida_vartiovaarae	Candida_vartiovaarae	yHMPu5000035690_candida_vartiovaarae_160613
yHMPu5000035691_candida_salmanticensis_160519	Groenewaldozyma_salmanticensis_CBS5121	yHMPu5000035691_candida_salmanticensis_160519	yHMPu5000035691_candida_salmanticensis_160519	Groenewaldozyma_salmanticensis	Groenewaldozyma_salmanticensis	yHMPu5000035691_candida_salmanticensis_160519
yHMPu5000035692_hanseniaspora_jakobsenii_160519.haplomerger2	Hanseniaspora_jakobsenii_ZIM2603	yHMPu5000035692_hanseniaspora_jakobsenii_160519	yHMPu5000035692_hanseniaspora_jakobsenii_160519.haplomerger2	Hanseniaspora_jakobsenii	Hanseniaspora_jakobsenii	yHMPu5000035692_hanseniaspora_jakobsenii_160519
yHMPu5000035693_hanseniaspora_nectarophila_160613.haplomerger2	Hanseniaspora_nectarophila_CBS13383	yHMPu5000035693_hanseniaspora_nectarophila_160613	yHMPu5000035693_hanseniaspora_nectarophila_160613.haplomerger2	Hanseniaspora_nectarophila	Hanseniaspora_nectarophila	yHMPu5000035693_hanseniaspora_nectarophila_160613
yHMPu5000035694_hanseniaspora_occidentalis_var_citrica_160519.haplomerger2	Hanseniaspora_occidentalis_var._citrica_CBS6783	yHMPu5000035694_hanseniaspora_occidentalis_var_citrica_160519	yHMPu5000035694_hanseniaspora_occidentalis_var_citrica_160519.haplomerger2	Hanseniaspora_occidentalis_var._citrica	Hanseniaspora_occidentalis_var._citrica	yHMPu5000035694_hanseniaspora_occidentalis_var_citrica_160519
yHMPu5000035695_hanseniaspora_pseudoguilliermondii_160519.haplomerger2	Hanseniaspora_pseudoguilliermondii_CBS8772	yHMPu5000035695_hanseniaspora_pseudoguilliermondii_160519	yHMPu5000035695_hanseniaspora_pseudoguilliermondii_160519.haplomerger2	Hanseniaspora_pseudoguilliermondii	Hanseniaspora_pseudoguilliermondii	yHMPu5000035695_hanseniaspora_pseudoguilliermondii_160519
yHMPu5000035696_hanseniaspora_singularis_160519.haplomerger2	Hanseniaspora_singularis_NRRLY-63757	yHMPu5000035696_hanseniaspora_singularis_160519	yHMPu5000035696_hanseniaspora_singularis_160519.haplomerger2	Hanseniaspora_singularis	Hanseniaspora_singularis	yHMPu5000035696_hanseniaspora_singularis_160519
yHMPu5000035697_hanseniaspora_thailandica_160519.haplomerger2	Hanseniaspora_thailandica_ZIM2325	yHMPu5000035697_hanseniaspora_thailandica_160519	yHMPu5000035697_hanseniaspora_thailandica_160519.haplomerger2	Hanseniaspora_thailandica	Hanseniaspora_thailandica	yHMPu5000035697_hanseniaspora_thailandica_160519
yHMPu5000035698_cyberlindnera_meyerae_160519.haplomerger2	Cyberlindnera_meyerae_CBS7076	yHMPu5000035698_cyberlindnera_meyerae_160519	yHMPu5000035698_cyberlindnera_meyerae_160519.haplomerger2	Cyberlindnera_meyerae	Cyberlindnera_meyerae	yHMPu5000035698_cyberlindnera_meyerae_160519
yHMPu5000035699_cyberlindnera_maclurae_160613	Cyberlindnera_maclurae_CBS8671	yHMPu5000035699_cyberlindnera_maclurae_160613	yHMPu5000035699_cyberlindnera_maclurae_160613	Cyberlindnera_maclurae	Cyberlindnera_maclurae	yHMPu5000035699_cyberlindnera_maclurae_160613
yHMPu5000035700_cyberlindnera_japonica_160519	Cyberlindnera_japonica_CBS7209	yHMPu5000035700_cyberlindnera_japonica_160519	yHMPu5000035700_cyberlindnera_japonica_160519	Cyberlindnera_japonica	Cyberlindnera_japonica	yHMPu5000035700_cyberlindnera_japonica_160519
yHMPu5000035701_cyberlindnera_fabianii_160519	Cyberlindnera_fabianii_CBS5640	yHMPu5000035701_cyberlindnera_fabianii_160519	yHMPu5000035701_cyberlindnera_fabianii_160519	Cyberlindnera_fabianii	Cyberlindnera_fabianii	yHMPu5000035701_cyberlindnera_fabianii_160519
yHMPu5000035702_cyberlindnera_amylophila_160613.haplomerger2	Cyberlindnera_amylophila_CBS7020	yHMPu5000035702_cyberlindnera_amylophila_160613	yHMPu5000035702_cyberlindnera_amylophila_160613.haplomerger2	Cyberlindnera_amylophila	Cyberlindnera_amylophila	yHMPu5000035702_cyberlindnera_amylophila_160613
yHMPu5000035703_cyberlindnera_americana_160613	Cyberlindnera_americana_CBS5644	yHMPu5000035703_cyberlindnera_americana_160613	yHMPu5000035703_cyberlindnera_americana_160613	Cyberlindnera_americana	Cyberlindnera_americana	yHMPu5000035703_cyberlindnera_americana_160613
yHMPu5000035704_candida_rhizophorensis_160519	Candida_rhizophorensis_CBS11402	yHMPu5000035704_candida_rhizophorensis_160519	yHMPu5000035704_candida_rhizophorensis_160519	Candida_rhizophorensis	Candida_rhizophorensis	yHMPu5000035704_candida_rhizophorensis_160519
yHMPu5000035705_candida_pseudohaemulonii_160613	Candida_pseudohaemulonii_CBS1004	yHMPu5000035705_candida_pseudohaemulonii_160613	yHMPu5000035705_candida_pseudohaemulonii_160613	Candida_pseudohaemulonii	Candida_pseudohaemuli	yHMPu5000035705_candida_pseudohaemulonii_160613
yHMPu5000035706_candida_mogii_160613	Candida_mogii_CBS2032	yHMPu5000035706_candida_mogii_160613	yHMPu5000035706_candida_mogii_160613	Candida_mogii	Candida_mogii	yHMPu5000035706_candida_mogii_160613
yHMPu5000035707_candida_heveicola_160519	Candida_heveicola_CBS10701	yHMPu5000035707_candida_heveicola_160519	yHMPu5000035707_candida_heveicola_160519	Candida_heveicola	Candida_heveicola	yHMPu5000035707_candida_heveicola_160519
yHMPu5000035708_candida_flosculorum_160613.haplomerger2	Wickerhamomyces_sp._CBS10566	yHMPu5000035708_candida_flosculorum_160613	yHMPu5000035708_candida_flosculorum_160613.haplomerger2	Candida_flosculorum_NRRL_Y-48258	Wickerhamomyces_sp._UFMG-CM-Y6624	yHMPu5000035708_candida_flosculorum_160613
yHMPu5000035709_candida_dosseyi_160519	Candida_dosseyi_CBS10313	yHMPu5000035709_candida_dosseyi_160519	yHMPu5000035709_candida_dosseyi_160519	Candida_dosseyi	Candida_dosseyi	yHMPu5000035709_candida_dosseyi_160519
yHMPu5000035710_botryozyma_americana_190924	Botryozyma_americana_CBS8560	yHMPu5000035710_botryozyma_americana_190924	yHMPu5000035710_botryozyma_americana_190924	Botryozyma_americana	Ascobotryozyma_americana	yHMPu5000035710_botryozyma_americana_190924
yHMPu5000035711_botryozyma_cognata_160613	Botryozyma_cognata_CBS8753	yHMPu5000035711_botryozyma_cognata_160613	yHMPu5000035711_botryozyma_cognata_160613	Botryozyma_cognata	Ascobotryozyma_cognata	yHMPu5000035711_botryozyma_cognata_160613
yHMPu5000035713_candida_chauliodes_160613	Candida_chauliodis_CBS10157	yHMPu5000035713_candida_chauliodes_160613	yHMPu5000035713_candida_chauliodes_160613	Candida_chauliodis	Candida_chauliodis	yHMPu5000035713_candida_chauliodes_160613
yHMPu5000035714_candida_frijolesensis_160519.haplomerger2	Candida_frijolesensis_CBS10377	yHMPu5000035714_candida_frijolesensis_160519	yHMPu5000035714_candida_frijolesensis_160519.haplomerger2	Candida_frijolesensis	Candida_frijolesensis	yHMPu5000035714_candida_frijolesensis_160519
yHMPu5000035715_candida_gigantensis_160519.haplomerger2	Candida_gigantensis_CBS9896	yHMPu5000035715_candida_gigantensis_160519	yHMPu5000035715_candida_gigantensis_160519.haplomerger2	Candida_gigantensis	Candida_gigantensis	yHMPu5000035715_candida_gigantensis_160519
yHMPu5000035717_candida_orthopsilosis_180604.haplomerger2	Candida_orthopsilosis_CBS10906	yHMPu5000035717_candida_orthopsilosis_180604	yHMPu5000035717_candida_orthopsilosis_180604.haplomerger2	Candida_orthopsilosis_NRRL_Y-48468	Candida_orthopsilosis_NRRL_Y-48468	yHMPu5000035717_candida_orthopsilosis_180604
yHMPu5000035718_Candida_tetrigidarum_SPADES.haplomerger2	Candida_tetrigidarum_CBS10457	yHMPu5000035718_Candida_tetrigidarum_SPADES	yHMPu5000035718_Candida_tetrigidarum_SPADES.haplomerger2	Candida_tetrigidarum	Candida_tetrigidarum	yHMPu5000035718_Candida_tetrigidarum_SPADES
yHMPu5000035719_candida_blankii_190924	Candida_blankii_CBS1898	yHMPu5000035719_candida_blankii_190924	yHMPu5000035719_candida_blankii_190924	Candida_blankii	Candida_blankii	yHMPu5000035719_candida_blankii_190924
yHMPu5000035720_candida_chilensis_160613	Candida_chilensis_CBS5719	yHMPu5000035720_candida_chilensis_160613	yHMPu5000035720_candida_chilensis_160613	Candida_chilensis	Candida_chilensis	yHMPu5000035720_candida_chilensis_160613
yHMPu5000035721_candida_asparagi_160519	Candida_asparagi_CBS9770	yHMPu5000035721_candida_asparagi_160519	yHMPu5000035721_candida_asparagi_160519	Candida_asparagi	Candida_asparagi	yHMPu5000035721_candida_asparagi_160519
yHMPu5000036545_candida_zemplinina_180604	Starmerella_bacillaris_CBS9494	yHMPu5000036545_candida_zemplinina_180604	yHMPu5000036545_candida_zemplinina_180604	Starmerella_bacillaris	Starmerella_bacillaris	yHMPu5000036545_candida_zemplinina_180604
yHMPu5000036579_candida_xyloterini_170912	Candida_xyloterini_CBS11547	yHMPu5000036579_candida_xyloterini_170912	yHMPu5000036579_candida_xyloterini_170912	Candida_xyloterini	Candida_xyloterini	yHMPu5000036579_candida_xyloterini_170912
yHMPu5000037198_Pichia_paraexigua_SPADES	Pichia_paraexigua_CBS15237	yHMPu5000037198_Pichia_paraexigua_SPADES	yHMPu5000037198_Pichia_paraexigua_SPADES	Pichia_paraexigua	Pichia_paraexigua	yHMPu5000037198_Pichia_paraexigua_SPADES
yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2	Metschnikowia_leonuri_CBS15341	yHMPu5000037199_metschnikowia_leonuri_210210	yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2	Metschnikowia_leonuri	Metschnikowia_leonuri	yHMPu5000037199_metschnikowia_leonuri_210210
yHMPu5000037200_metschnikowia_anglica_210210	Metschnikowia_anglica_CBS15342	yHMPu5000037200_metschnikowia_anglica_210210	yHMPu5000037200_metschnikowia_anglica_210210	Metschnikowia_anglica	Metschnikowia_anglica	yHMPu5000037200_metschnikowia_anglica_210210
yHMPu5000037201_metschnikowia_rubicola_210210	Metschnikowia_rubicola_CBS15344	yHMPu5000037201_metschnikowia_rubicola_210210	yHMPu5000037201_metschnikowia_rubicola_210210	Metschnikowia_rubicola	Metschnikowia_rubicola	yHMPu5000037201_metschnikowia_rubicola_210210
yHMPu5000037202_metschnikowia_peoriensis_210210	Metschnikowia_peoriensis_CBS15345	yHMPu5000037202_metschnikowia_peoriensis_210210	yHMPu5000037202_metschnikowia_peoriensis_210210	Metschnikowia_peoriensis	Metschnikowia_peoriensis	yHMPu5000037202_metschnikowia_peoriensis_210210
yHMPu5000037203_Pichia_nanzhaoensis_SPADES	Pichia_nanzhaoensis_CBS15346	yHMPu5000037203_Pichia_nanzhaoensis_SPADES	yHMPu5000037203_Pichia_nanzhaoensis_SPADES	Pichia_nanzhaoensis	Pichia_nanzhaoensis	yHMPu5000037203_Pichia_nanzhaoensis_SPADES
yHMPu5000037204_zygotorulaspora_chibaensis_210210	Zygotorulaspora_chibaensis_CBS15364	yHMPu5000037204_zygotorulaspora_chibaensis_210210	yHMPu5000037204_zygotorulaspora_chibaensis_210210	Zygotorulaspora_chibaensis	Zygotorulaspora_chibaensis	yHMPu5000037204_zygotorulaspora_chibaensis_210210
yHMPu5000037205_zygotorulaspora_danielsina_210210	Zygotorulaspora_danielsina_CBS15365	yHMPu5000037205_zygotorulaspora_danielsina_210210	yHMPu5000037205_zygotorulaspora_danielsina_210210	Zygotorulaspora_danielsina	Zygotorulaspora_danielsina	yHMPu5000037205_zygotorulaspora_danielsina_210210
yHMPu5000037206_wickerhamiella_kurtzmanii_210210	Wickerhamiella_kurtzmanii_CBS15383	yHMPu5000037206_wickerhamiella_kurtzmanii_210210	yHMPu5000037206_wickerhamiella_kurtzmanii_210210	Wickerhamiella_kurtzmanii	Wickerhamiella_kurtzmanii	yHMPu5000037206_wickerhamiella_kurtzmanii_210210
yHMPu5000037207_Wickerhamomyces_kurtzmanii_SPADES	Wickerhamomyces_kurtzmanii_CBS15418	yHMPu5000037207_Wickerhamomyces_kurtzmanii_SPADES	yHMPu5000037207_Wickerhamomyces_kurtzmanii_SPADES	Wickerhamomyces_kurtzmanii	Wickerhamomyces_kurtzmanii	yHMPu5000037207_Wickerhamomyces_kurtzmanii_SPADES
yHMPu5000037208_metschnikowia_baotianmanensis_210210	Metschnikowia_baotianmanensis_CBS15869	yHMPu5000037208_metschnikowia_baotianmanensis_210210	yHMPu5000037208_metschnikowia_baotianmanensis_210210	Metschnikowia_baotianmanensis	Metschnikowia_baotianmanensis	yHMPu5000037208_metschnikowia_baotianmanensis_210210
yHMPu5000037209_wickerhamiella_shivajii_210210	Wickerhamiella_shivajii_CBS15893	yHMPu5000037209_wickerhamiella_shivajii_210210	yHMPu5000037209_wickerhamiella_shivajii_210210	Wickerhamiella_shivajii	Wickerhamiella_shivajii	yHMPu5000037209_wickerhamiella_shivajii_210210
yHMPu5000037210_Kazachstania_jinghongensis_SPADES	Kazachstania_jinghongensis_CBS15232	yHMPu5000037210_Kazachstania_jinghongensis_SPADES	yHMPu5000037210_Kazachstania_jinghongensis_SPADES	Kazachstania_jinghongensis	Kazachstania_jinghongensis	yHMPu5000037210_Kazachstania_jinghongensis_SPADES
yHMPu5000037211_candida_parablackwelliae_210210	Candida_parablackwelliae_CBS15228	yHMPu5000037211_candida_parablackwelliae_210210	yHMPu5000037211_candida_parablackwelliae_210210	Candida_parablackwelliae	Candida_parablackwelliae	yHMPu5000037211_candida_parablackwelliae_210210
yHMPu5000037212_Yarrowia_brassicae_SPADES	Yarrowia_brassicae_CBS15225	yHMPu5000037212_Yarrowia_brassicae_SPADES	yHMPu5000037212_Yarrowia_brassicae_SPADES	Yarrowia_brassicae	Yarrowia_brassicae	yHMPu5000037212_Yarrowia_brassicae_SPADES
yHMPu5000037213_saturnispora_galanensis_210210	Saturnispora_galanensis_CBS15223	yHMPu5000037213_saturnispora_galanensis_210210	yHMPu5000037213_saturnispora_galanensis_210210	Saturnispora_galanensis	Saturnispora_galanensis	yHMPu5000037213_saturnispora_galanensis_210210
yHMPu5000037214_saturnispora_kantuleensis_210210	Saturnispora_kantuleensis_CBS15217	yHMPu5000037214_saturnispora_kantuleensis_210210	yHMPu5000037214_saturnispora_kantuleensis_210210	Saturnispora_kantuleensis	Saturnispora_kantuleensis	yHMPu5000037214_saturnispora_kantuleensis_210210
yHMPu5000037215_starmerella_roubikii_210210	Starmerella_roubikii_CBS15148	yHMPu5000037215_starmerella_roubikii_210210	yHMPu5000037215_starmerella_roubikii_210210	Starmerella_roubikii	Starmerella_roubikii	yHMPu5000037215_starmerella_roubikii_210210
yHMPu5000037216_Starmerella_vitae_SPADES	Starmerella_vitae_CBS15147	yHMPu5000037216_Starmerella_vitae_SPADES	yHMPu5000037216_Starmerella_vitae_SPADES	Starmerella_vitae	Starmerella_vitae	yHMPu5000037216_Starmerella_vitae_SPADES
yHMPu5000037217_hanseniaspora_mollemarum_210210	Hanseniaspora_mollemarum_CBS15034	yHMPu5000037217_hanseniaspora_mollemarum_210210	yHMPu5000037217_hanseniaspora_mollemarum_210210	Hanseniaspora_mollemarum	Hanseniaspora_mollemarum	yHMPu5000037217_hanseniaspora_mollemarum_210210
yHMPu5000037218_Ogataea_degrootiae_SPADES	Ogataea_degrootiae_CBS15033	yHMPu5000037218_Ogataea_degrootiae_SPADES	yHMPu5000037218_Ogataea_degrootiae_SPADES	Ogataea_degrootiae	Ogataea_degrootiae	yHMPu5000037218_Ogataea_degrootiae_SPADES
yHMPu5000037219_Pichia_gijzenarium_SPADES	Pichia_gijzenarium_CBS15024	yHMPu5000037219_Pichia_gijzenarium_SPADES	yHMPu5000037219_Pichia_gijzenarium_SPADES	Pichia_gijzenarium	Pichia_gijzenarium	yHMPu5000037219_Pichia_gijzenarium_SPADES
yHMPu5000037220_komagataella_mondaviorum_210210	Komagataella_mondaviorum_CBS15017	yHMPu5000037220_komagataella_mondaviorum_210210	yHMPu5000037220_komagataella_mondaviorum_210210	Komagataella_mondaviorum	Komagataella_mondaviorum	yHMPu5000037220_komagataella_mondaviorum_210210
yHMPu5000037221_saccharomycopsis_oosterbeekiorum_210210	Saccharomycopsis_oosterbeekiorum_CBS14943	yHMPu5000037221_saccharomycopsis_oosterbeekiorum_210210	yHMPu5000037221_saccharomycopsis_oosterbeekiorum_210210	Saccharomycopsis_oosterbeekiorum	Saccharomycopsis_oosterbeekiorum	yHMPu5000037221_saccharomycopsis_oosterbeekiorum_210210
yHMPu5000037222_suhomyces_faveliae_210210	Suhomyces_faveliae_CBS14299	yHMPu5000037222_suhomyces_faveliae_210210	yHMPu5000037222_suhomyces_faveliae_210210	Suhomyces_faveliae	Suhomyces_faveliae	yHMPu5000037222_suhomyces_faveliae_210210
yHMPu5000037223_hyphopichia_buzzinii_210210	Hyphopichia_buzzinii_CBS14300	yHMPu5000037223_hyphopichia_buzzinii_210210	yHMPu5000037223_hyphopichia_buzzinii_210210	Hyphopichia_buzzinii	Hyphopichia_buzzinii	yHMPu5000037223_hyphopichia_buzzinii_210210
yHMPu5000037224_candida_vulturna_210210	Candida_vulturna_CBS14366	yHMPu5000037224_candida_vulturna_210210	yHMPu5000037224_candida_vulturna_210210	Candida_vulturna	Candida_vulturna	yHMPu5000037224_candida_vulturna_210210
yHMPu5000037225_kazachstania_saulgeensis_210210	Kazachstania_saulgeensis_CBS14374	yHMPu5000037225_kazachstania_saulgeensis_210210	yHMPu5000037225_kazachstania_saulgeensis_210210	Kazachstania_saulgeensis	Kazachstania_saulgeensis	yHMPu5000037225_kazachstania_saulgeensis_210210
yHMPu5000037226_ogataea_haglerorum_210305	Ogataea_haglerorum_CBS14645	yHMPu5000037226_ogataea_haglerorum_210305	yHMPu5000037226_ogataea_haglerorum_210305	Ogataea_haglerorum	Ogataea_haglerorum	yHMPu5000037226_ogataea_haglerorum_210305
yHMPu5000037227_cyberlindnera_xishuangbannaensis_210210	Cyberlindnera_xishuangbannaensis_CBS14692	yHMPu5000037227_cyberlindnera_xishuangbannaensis_210210	yHMPu5000037227_cyberlindnera_xishuangbannaensis_210210	Cyberlindnera_xishuangbannaensis	Cyberlindnera_xishuangbannaensis	yHMPu5000037227_cyberlindnera_xishuangbannaensis_210210
yHMPu5000037228_Ogataea_paraovalis_SPADES	Ogataea_paraovalis_CBS14697	yHMPu5000037228_Ogataea_paraovalis_SPADES	yHMPu5000037228_Ogataea_paraovalis_SPADES	Ogataea_paraovalis	Ogataea_paraovalis	yHMPu5000037228_Ogataea_paraovalis_SPADES
yHMPu5000037229_kodamaea_neixiangensis_210210	Kodamaea_neixiangensis_CBS14699	yHMPu5000037229_kodamaea_neixiangensis_210210	yHMPu5000037229_kodamaea_neixiangensis_210210	Kodamaea_neixiangensis	Kodamaea_neixiangensis	yHMPu5000037229_kodamaea_neixiangensis_210210
yHMPu5000037230_kodamaea_jinghongensis_210210	Kodamaea_jinghongensis_CBS14700	yHMPu5000037230_kodamaea_jinghongensis_210210	yHMPu5000037230_kodamaea_jinghongensis_210210	Kodamaea_jinghongensis	Kodamaea_jinghongensis	yHMPu5000037230_kodamaea_jinghongensis_210210
yHMPu5000037231_lipomyces_yamanashiensis_210210	Lipomyces_yamanashiensis_CBS14748	yHMPu5000037231_lipomyces_yamanashiensis_210210	yHMPu5000037231_lipomyces_yamanashiensis_210210	Lipomyces_yamanashiensis	Lipomyces_yamanashiensis	yHMPu5000037231_lipomyces_yamanashiensis_210210
yHMPu5000037232_zygoascus_flipseniorum_210210	Zygoascus_flipseniorum_CBS14876	yHMPu5000037232_zygoascus_flipseniorum_210210	yHMPu5000037232_zygoascus_flipseniorum_210210	Zygoascus_flipseniorum	Zygoascus_flipseniorum	yHMPu5000037232_zygoascus_flipseniorum_210210
yHMPu5000037233_trichomonascus_vanleenenianus_210210	Trichomonascus_vanleenenianus_CBS14902	yHMPu5000037233_trichomonascus_vanleenenianus_210210	yHMPu5000037233_trichomonascus_vanleenenianus_210210	Trichomonascus_vanleenenianus	Trichomonascus_vanleenenianus	yHMPu5000037233_trichomonascus_vanleenenianus_210210
yHMPu5000037234_suhomyces_coccinellae_210210	Suhomyces_coccinellae_CBS14298	yHMPu5000037234_suhomyces_coccinellae_210210	yHMPu5000037234_suhomyces_coccinellae_210210	Suhomyces_coccinellae	Suhomyces_coccinellae	yHMPu5000037234_suhomyces_coccinellae_210210
yHMPu5000037236_blastobotrys_persicus_210305	Blastobotrys_persicus_CBS14259	yHMPu5000037236_blastobotrys_persicus_210305	yHMPu5000037236_blastobotrys_persicus_210305	Blastobotrys_persicus	Blastobotrys_persicus	yHMPu5000037236_blastobotrys_persicus_210305
yHMPu5000037237_sugiyamaella_mastotermitis_210305	Sugiyamaella_mastotermitis_CBS14182	yHMPu5000037237_sugiyamaella_mastotermitis_210305	yHMPu5000037237_sugiyamaella_mastotermitis_210305	Sugiyamaella_mastotermitis	Sugiyamaella_mastotermitis	yHMPu5000037237_sugiyamaella_mastotermitis_210305
yHMPu5000037238_candida_coleopterorum_210210	Candida_coleopterorum_CBS14180	yHMPu5000037238_candida_coleopterorum_210210	yHMPu5000037238_candida_coleopterorum_210210	Candida_coleopterorum	Candida_coleopterorum	yHMPu5000037238_candida_coleopterorum_210210
yHMPu5000037239_wickerhamiella_brachini_210210	Wickerhamiella_brachini_CBS14176	yHMPu5000037239_wickerhamiella_brachini_210210	yHMPu5000037239_wickerhamiella_brachini_210210	Wickerhamiella_brachini	Wickerhamiella_brachini	yHMPu5000037239_wickerhamiella_brachini_210210
